Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Jeff Driskel,CLE,0,0,18.0,2023,261
Pierre Strong,CLE,0,0,18.0,2023,261
Jerome Ford,CLE,0,0,18.0,2023,261
David Bell,CLE,0,0,18.0,2023,261
Cedric Tillman,CLE,0,0,18.0,2023,261
Jordan Akins,CLE,0,0,18.0,2023,261
Kareem Hunt,CLE,0,0,18.0,2023,261
James Proche,CLE,0,0,18.0,2023,261
Jake Browning,CIN,1,0,18.0,2023,261
A.J. McCarron,CIN,0,0,18.0,2023,261
Joe Mixon,CIN,0,0,18.0,2023,261
Chase Brown,CIN,0,0,18.0,2023,261
Charlie Jones,CIN,0,0,18.0,2023,261
Andrei Iosivas,CIN,0,0,18.0,2023,261
Trenton Irwin,CIN,0,0,18.0,2023,261
Ja'Marr Chase,CIN,0,0,18.0,2023,261
Tanner Hudson,CIN,0,0,18.0,2023,261
Drew Sample,CIN,0,0,18.0,2023,261
Tyler Boyd,CIN,0,0,18.0,2023,261
Trayveon Williams,CIN,0,0,18.0,2023,261
