Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Jeff Driskel,CLE,13,26,166,2,2,3,26,31,63.9,18.0,2023,261
Pierre Strong,CLE,0,0,0,0,0,0,0,0,,18.0,2023,261
Jerome Ford,CLE,0,0,0,0,0,0,0,0,,18.0,2023,261
David Bell,CLE,0,0,0,0,0,0,0,0,,18.0,2023,261
Cedric Tillman,CLE,0,0,0,0,0,0,0,0,,18.0,2023,261
Jordan Akins,CLE,0,0,0,0,0,0,0,0,,18.0,2023,261
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,18.0,2023,261
James Proche,CLE,0,0,0,0,0,0,0,0,,18.0,2023,261
Jake Browning,CIN,18,24,156,3,1,2,22,35,113.9,18.0,2023,261
A.J. McCarron,CIN,3,4,20,0,0,1,9,10,85.4,18.0,2023,261
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,18.0,2023,261
Chase Brown,CIN,0,0,0,0,0,0,0,0,,18.0,2023,261
Charlie Jones,CIN,0,0,0,0,0,0,0,0,,18.0,2023,261
Andrei Iosivas,CIN,0,0,0,0,0,0,0,0,,18.0,2023,261
Trenton Irwin,CIN,0,0,0,0,0,0,0,0,,18.0,2023,261
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,18.0,2023,261
Tanner Hudson,CIN,0,0,0,0,0,0,0,0,,18.0,2023,261
Drew Sample,CIN,0,0,0,0,0,0,0,0,,18.0,2023,261
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,18.0,2023,261
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,18.0,2023,261
