Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Justin Herbert,LAC,0,0,13.0,2023,187
Austin Ekeler,LAC,0,0,13.0,2023,187
Joshua Kelley,LAC,0,0,13.0,2023,187
Keenan Allen,LAC,0,0,13.0,2023,187
Quentin Johnston,LAC,0,0,13.0,2023,187
Gerald Everett,LAC,0,0,13.0,2023,187
Alex Erickson,LAC,0,0,13.0,2023,187
Donald Parham,LAC,0,0,13.0,2023,187
Jalen Guyton,LAC,0,0,13.0,2023,187
Stone Smartt,LAC,0,0,13.0,2023,187
Bailey Zappe,NWE,0,0,13.0,2023,187
Ezekiel Elliott,NWE,1,0,13.0,2023,187
Rhamondre Stevenson,NWE,1,1,13.0,2023,187
Tyquan Thornton,NWE,0,0,13.0,2023,187
Ty Montgomery,NWE,0,0,13.0,2023,187
DeVante Parker,NWE,0,0,13.0,2023,187
Hunter Henry,NWE,0,0,13.0,2023,187
Jalen Reagor,NWE,0,0,13.0,2023,187
JuJu Smith-Schuster,NWE,0,0,13.0,2023,187
