Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Daniel Jones,NYG,2,5,0,4,3.0,2023,33
Tyrod Taylor,NYG,1,2,0,2,3.0,2023,33
Matt Breida,NYG,4,17,1,8,3.0,2023,33
Gary Brightwell,NYG,4,5,0,2,3.0,2023,33
Darius Slayton,NYG,0,0,0,0,3.0,2023,33
Parris Campbell,NYG,0,0,0,0,3.0,2023,33
Wan'Dale Robinson,NYG,0,0,0,0,3.0,2023,33
Darren Waller,NYG,0,0,0,0,3.0,2023,33
Daniel Bellinger,NYG,0,0,0,0,3.0,2023,33
Isaiah Hodgins,NYG,0,0,0,0,3.0,2023,33
Brock Purdy,SFO,4,-1,0,1,3.0,2023,33
Christian McCaffrey,SFO,18,85,1,12,3.0,2023,33
Elijah Mitchell,SFO,11,42,0,18,3.0,2023,33
Jordan Mason,SFO,3,11,0,5,3.0,2023,33
Kyle Juszczyk,SFO,1,3,0,3,3.0,2023,33
Deebo Samuel,SFO,1,2,0,2,3.0,2023,33
George Kittle,SFO,0,0,0,0,3.0,2023,33
Jauan Jennings,SFO,0,0,0,0,3.0,2023,33
Ronnie Bell,SFO,0,0,0,0,3.0,2023,33
Sam Darnold,SFO,1,-1,0,-1,3.0,2023,33
