Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Colt McCoy,ARI,26,37,238,1,0,2,18,26,96.5,10.0,2022,148
James Conner,ARI,0,0,0,0,0,0,0,0,,10.0,2022,148
Keaontay Ingram,ARI,0,0,0,0,0,0,0,0,,10.0,2022,148
DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,,10.0,2022,148
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,10.0,2022,148
Zach Ertz,ARI,0,0,0,0,0,0,0,0,,10.0,2022,148
A.J. Green,ARI,0,0,0,0,0,0,0,0,,10.0,2022,148
Trey McBride,ARI,0,0,0,0,0,0,0,0,,10.0,2022,148
Stephen Anderson,ARI,0,0,0,0,0,0,0,0,,10.0,2022,148
John Wolford,LAR,24,36,212,1,1,3,19,25,79.9,10.0,2022,148
Bryce Perkins,LAR,1,1,-3,0,0,0,0,-3,79.2,10.0,2022,148
Cam Akers,LAR,0,0,0,0,0,0,0,0,,10.0,2022,148
Darrell Henderson,LAR,0,0,0,0,0,0,0,0,,10.0,2022,148
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,10.0,2022,148
Brandon Powell,LAR,0,0,0,0,0,0,0,0,,10.0,2022,148
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,10.0,2022,148
Allen Robinson,LAR,0,0,0,0,0,0,0,0,,10.0,2022,148
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,10.0,2022,148
Ben Skowronek,LAR,0,0,0,0,0,0,0,0,,10.0,2022,148
Brycen Hopkins,LAR,0,0,0,0,0,0,0,0,,10.0,2022,148
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,10.0,2022,148
