Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Kirk Cousins,MIN,6,12,0,15,10.0,2022,139
Dalvin Cook,MIN,14,119,1,81,10.0,2022,139
Alexander Mattison,MIN,3,11,0,9,10.0,2022,139
C.J. Ham,MIN,1,3,1,3,10.0,2022,139
K.J. Osborn,MIN,1,2,0,2,10.0,2022,139
Justin Jefferson,MIN,0,0,0,0,10.0,2022,139
Adam Thielen,MIN,0,0,0,0,10.0,2022,139
T.J. Hockenson,MIN,0,0,0,0,10.0,2022,139
Josh Allen,BUF,6,84,0,25,10.0,2022,139
Devin Singletary,BUF,13,47,2,21,10.0,2022,139
James Cook,BUF,5,22,0,8,10.0,2022,139
Isaiah McKenzie,BUF,1,18,0,18,10.0,2022,139
Duke Johnson,BUF,2,4,0,4,10.0,2022,139
Stefon Diggs,BUF,0,0,0,0,10.0,2022,139
Gabriel Davis,BUF,0,0,0,0,10.0,2022,139
Dawson Knox,BUF,0,0,0,0,10.0,2022,139
Nyheim Hines,BUF,0,0,0,0,10.0,2022,139
Khalil Shakir,BUF,0,0,0,0,10.0,2022,139
