Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Kirk Cousins,MIN,30,50,357,1,2,4,23,46,71.8,10.0,2022,139
Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,10.0,2022,139
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,10.0,2022,139
C.J. Ham,MIN,0,0,0,0,0,0,0,0,,10.0,2022,139
K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,10.0,2022,139
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,10.0,2022,139
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,10.0,2022,139
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,10.0,2022,139
Josh Allen,BUF,29,43,330,1,2,2,19,25,78.6,10.0,2022,139
Devin Singletary,BUF,0,0,0,0,0,0,0,0,,10.0,2022,139
James Cook,BUF,0,0,0,0,0,0,0,0,,10.0,2022,139
Isaiah McKenzie,BUF,0,0,0,0,0,0,0,0,,10.0,2022,139
Duke Johnson,BUF,0,0,0,0,0,0,0,0,,10.0,2022,139
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,10.0,2022,139
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,10.0,2022,139
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,10.0,2022,139
Nyheim Hines,BUF,0,0,0,0,0,0,0,0,,10.0,2022,139
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,10.0,2022,139
