Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Taylor Heinicke,WAS,17,29,211,0,1,3,33,41,66.9,10.0,2022,150
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,10.0,2022,150
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,10.0,2022,150
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,10.0,2022,150
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,10.0,2022,150
Dyami Brown,WAS,0,0,0,0,0,0,0,0,,10.0,2022,150
Jahan Dotson,WAS,0,0,0,0,0,0,0,0,,10.0,2022,150
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,10.0,2022,150
Cam Sims,WAS,0,0,0,0,0,0,0,0,,10.0,2022,150
Jalen Hurts,PHI,17,26,175,2,1,1,5,50,94.2,10.0,2022,150
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,10.0,2022,150
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,10.0,2022,150
Boston Scott,PHI,0,0,0,0,0,0,0,0,,10.0,2022,150
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,10.0,2022,150
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,10.0,2022,150
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,10.0,2022,150
Jack Stoll,PHI,0,0,0,0,0,0,0,0,,10.0,2022,150
Zach Pascal,PHI,0,0,0,0,0,0,0,0,,10.0,2022,150
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,10.0,2022,150
