Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Tom Brady,TAM,2,0,0,1,14.0,2022,206
Rachaad White,TAM,13,56,0,9,14.0,2022,206
Leonard Fournette,TAM,4,13,0,8,14.0,2022,206
Chris Godwin,TAM,0,0,0,0,14.0,2022,206
Mike Evans,TAM,0,0,0,0,14.0,2022,206
Julio Jones,TAM,0,0,0,0,14.0,2022,206
Cade Otton,TAM,0,0,0,0,14.0,2022,206
Russell Gage,TAM,0,0,0,0,14.0,2022,206
Cameron Brate,TAM,0,0,0,0,14.0,2022,206
Ko Kieft,TAM,0,0,0,0,14.0,2022,206
Scott Miller,TAM,0,0,0,0,14.0,2022,206
Brock Purdy,SFO,2,3,1,2,14.0,2022,206
Josh Johnson,SFO,2,3,0,4,14.0,2022,206
Christian McCaffrey,SFO,14,119,1,38,14.0,2022,206
Jordan Mason,SFO,11,56,0,18,14.0,2022,206
Deebo Samuel,SFO,4,21,1,13,14.0,2022,206
Ray-Ray McCloud,SFO,3,7,0,3,14.0,2022,206
Brandon Aiyuk,SFO,0,0,0,0,14.0,2022,206
George Kittle,SFO,0,0,0,0,14.0,2022,206
Danny Gray,SFO,0,0,0,0,14.0,2022,206
Kyle Juszczyk,SFO,0,0,0,0,14.0,2022,206
Jauan Jennings,SFO,0,0,0,0,14.0,2022,206
