Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Kenny Pickett,PIT,20,28,174,0,0,3,23,35,87.5,12.0,2022,180
Benny Snell Jr.,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
Najee Harris,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
Anthony McFarland Jr.,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
Gunner Olszewski,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
Derek Watt,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
George Pickens,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
Steven Sims,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
Cody White,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
Zach Gentry,PIT,0,0,0,0,0,0,0,0,,12.0,2022,180
Matt Ryan,IND,22,34,199,1,1,3,19,28,77.9,12.0,2022,180
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,12.0,2022,180
Zack Moss,IND,0,0,0,0,0,0,0,0,,12.0,2022,180
Jelani Woods,IND,0,0,0,0,0,0,0,0,,12.0,2022,180
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,12.0,2022,180
Parris Campbell,IND,0,0,0,0,0,0,0,0,,12.0,2022,180
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,12.0,2022,180
Alec Pierce,IND,0,0,0,0,0,0,0,0,,12.0,2022,180
