Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Joe Burrow,CIN,0,0,12.0,2022,168
Samaje Perine,CIN,0,0,12.0,2022,168
Trayveon Williams,CIN,0,0,12.0,2022,168
Tee Higgins,CIN,0,0,12.0,2022,168
Hayden Hurst,CIN,0,0,12.0,2022,168
Tyler Boyd,CIN,0,0,12.0,2022,168
Trenton Irwin,CIN,0,0,12.0,2022,168
Trent Taylor,CIN,0,0,12.0,2022,168
Ryan Tannehill,TEN,0,0,12.0,2022,168
Derrick Henry,TEN,1,0,12.0,2022,168
Dontrell Hilliard,TEN,0,0,12.0,2022,168
Treylon Burks,TEN,0,0,12.0,2022,168
Nick Westbrook-Ikhine,TEN,0,0,12.0,2022,168
Chigoziem Okonkwo,TEN,0,0,12.0,2022,168
Austin Hooper,TEN,0,0,12.0,2022,168
Robert Woods,TEN,0,0,12.0,2022,168
Geoff Swaim,TEN,0,0,12.0,2022,168
