Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Davis Webb,NYG,0,0,18.0,2022,269
Lawrence Cager,NYG,0,0,18.0,2022,269
Jamie Gillan,NYG,0,0,18.0,2022,269
Gary Brightwell,NYG,0,0,18.0,2022,269
Matt Breida,NYG,0,0,18.0,2022,269
Marcus Johnson,NYG,0,0,18.0,2022,269
Kenny Golladay,NYG,0,0,18.0,2022,269
Nick Vannett,NYG,0,0,18.0,2022,269
Jalen Hurts,PHI,0,0,18.0,2022,269
Boston Scott,PHI,0,0,18.0,2022,269
Kenneth Gainwell,PHI,0,0,18.0,2022,269
Miles Sanders,PHI,0,0,18.0,2022,269
A.J. Brown,PHI,0,0,18.0,2022,269
DeVonta Smith,PHI,0,0,18.0,2022,269
Dallas Goedert,PHI,0,0,18.0,2022,269
Quez Watkins,PHI,0,0,18.0,2022,269
