Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Mac Jones,NWE,4,5,0,4,18.0,2022,258
Rhamondre Stevenson,NWE,6,54,0,18,18.0,2022,258
Damien Harris,NWE,13,48,0,19,18.0,2022,258
DeVante Parker,NWE,0,0,0,0,18.0,2022,258
Kendrick Bourne,NWE,0,0,0,0,18.0,2022,258
Hunter Henry,NWE,0,0,0,0,18.0,2022,258
Jakobi Meyers,NWE,0,0,0,0,18.0,2022,258
Tyquan Thornton,NWE,0,0,0,0,18.0,2022,258
Nelson Agholor,NWE,0,0,0,0,18.0,2022,258
Josh Allen,BUF,9,16,0,7,18.0,2022,258
James Cook,BUF,9,45,0,10,18.0,2022,258
Devin Singletary,BUF,7,29,0,18,18.0,2022,258
Stefon Diggs,BUF,0,0,0,0,18.0,2022,258
John Brown,BUF,0,0,0,0,18.0,2022,258
Gabriel Davis,BUF,0,0,0,0,18.0,2022,258
Khalil Shakir,BUF,0,0,0,0,18.0,2022,258
Isaiah McKenzie,BUF,0,0,0,0,18.0,2022,258
Dawson Knox,BUF,0,0,0,0,18.0,2022,258
