Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Mac Jones,NWE,26,40,243,3,3,1,9,26,75.3,18.0,2022,258
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,18.0,2022,258
Damien Harris,NWE,0,0,0,0,0,0,0,0,,18.0,2022,258
DeVante Parker,NWE,0,0,0,0,0,0,0,0,,18.0,2022,258
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,18.0,2022,258
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,18.0,2022,258
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,18.0,2022,258
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,18.0,2022,258
Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,18.0,2022,258
Josh Allen,BUF,19,31,254,3,1,2,17,49,106.1,18.0,2022,258
James Cook,BUF,0,0,0,0,0,0,0,0,,18.0,2022,258
Devin Singletary,BUF,0,0,0,0,0,0,0,0,,18.0,2022,258
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,18.0,2022,258
John Brown,BUF,0,0,0,0,0,0,0,0,,18.0,2022,258
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,18.0,2022,258
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,18.0,2022,258
Isaiah McKenzie,BUF,0,0,0,0,0,0,0,0,,18.0,2022,258
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,18.0,2022,258
