Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
C.J. Stroud,HOU,2,13,1,12,8.0,2023,108
Dameon Pierce,HOU,12,46,0,16,8.0,2023,108
Devin Singletary,HOU,10,30,0,9,8.0,2023,108
Tank Dell,HOU,3,15,0,11,8.0,2023,108
Mike Boone,HOU,1,5,0,5,8.0,2023,108
Andrew Beck,HOU,2,1,1,1,8.0,2023,108
Noah Brown,HOU,0,0,0,0,8.0,2023,108
Nico Collins,HOU,0,0,0,0,8.0,2023,108
Dalton Schultz,HOU,0,0,0,0,8.0,2023,108
Bryce Young,CAR,4,11,0,7,8.0,2023,108
Chuba Hubbard,CAR,15,28,0,8,8.0,2023,108
Raheem Blackshear,CAR,3,5,0,6,8.0,2023,108
Adam Thielen,CAR,0,0,0,0,8.0,2023,108
Jonathan Mingo,CAR,0,0,0,0,8.0,2023,108
DJ Chark,CAR,0,0,0,0,8.0,2023,108
Stephen Sullivan,CAR,0,0,0,0,8.0,2023,108
Terrace Marshall Jr.,CAR,0,0,0,0,8.0,2023,108
Tommy Tremble,CAR,0,0,0,0,8.0,2023,108
Miles Sanders,CAR,2,0,0,4,8.0,2023,108
Hayden Hurst,CAR,0,0,0,0,8.0,2023,108
